WKT,gid,lon,lat
"POLYGON ((103.698592 1.39058,103.700092 1.39058,103.700842 1.389281,103.700092 1.387982,103.698592 1.387982,103.697842 1.389281,103.698592 1.39058))",1720042,103.699342000000000,1.389274000000000
"POLYGON ((103.703092 1.39058,103.704592 1.39058,103.705342 1.389281,103.704592 1.387982,103.703092 1.387982,103.702342 1.389281,103.703092 1.39058))",1720044,103.703841999999990,1.389274000000000
"POLYGON ((103.707592 1.39058,103.709092 1.39058,103.709842 1.389281,103.709092 1.387982,103.707592 1.387982,103.706842 1.389281,103.707592 1.39058))",1720046,103.708342000000000,1.389274000000000
"POLYGON ((103.826842 1.469821,103.828342 1.469821,103.829092 1.468522,103.828342 1.467223,103.826842 1.467223,103.826092 1.468522,103.826842 1.469821))",2330099,103.827592000000000,1.468513000000010
"POLYGON ((103.712092 1.39058,103.713592 1.39058,103.714342 1.389281,103.713592 1.387982,103.712092 1.387982,103.711342 1.389281,103.712092 1.39058))",1720048,103.712841999999990,1.389274000000000
"POLYGON ((103.716592 1.39058,103.718092 1.39058,103.718842 1.389281,103.718092 1.387982,103.716592 1.387982,103.715842 1.389281,103.716592 1.39058))",1720050,103.717342000000000,1.389274000000000
"POLYGON ((103.970842 1.378888,103.972342 1.378888,103.973092 1.377589,103.972342 1.37629,103.970842 1.37629,103.970092 1.377589,103.970842 1.378888))",1630163,103.971592000000000,1.377583000000000
"POLYGON ((103.721092 1.39058,103.722592 1.39058,103.723342 1.389281,103.722592 1.387982,103.721092 1.387982,103.720342 1.389281,103.721092 1.39058))",1720052,103.721842000000000,1.389274000000000
"POLYGON ((103.725592 1.39058,103.727092 1.39058,103.727842 1.389281,103.727092 1.387982,103.725592 1.387982,103.724842 1.389281,103.725592 1.39058))",1720054,103.726342000000000,1.389274000000000
"POLYGON ((103.730092 1.39058,103.731592 1.39058,103.732342 1.389281,103.731592 1.387982,103.730092 1.387982,103.729342 1.389281,103.730092 1.39058))",1720056,103.730842000000000,1.389274000000000
"POLYGON ((103.734592 1.39058,103.736092 1.39058,103.736842 1.389281,103.736092 1.387982,103.734592 1.387982,103.733842 1.389281,103.734592 1.39058))",1720058,103.735342000000000,1.389274000000000
"POLYGON ((103.739092 1.39058,103.740592 1.39058,103.741342 1.389281,103.740592 1.387982,103.739092 1.387982,103.738342 1.389281,103.739092 1.39058))",1720060,103.739842000000000,1.389274000000000
"POLYGON ((103.743592 1.39058,103.745092 1.39058,103.745842 1.389281,103.745092 1.387982,103.743592 1.387982,103.742842 1.389281,103.743592 1.39058))",1720062,103.744342000000000,1.389274000000000
"POLYGON ((103.975342 1.378888,103.976842 1.378888,103.977592 1.377589,103.976842 1.37629,103.975342 1.37629,103.974592 1.377589,103.975342 1.378888))",1630165,103.976091999999990,1.377583000000000
"POLYGON ((103.748092 1.39058,103.749592 1.39058,103.750342 1.389281,103.749592 1.387982,103.748092 1.387982,103.747342 1.389281,103.748092 1.39058))",1720064,103.748842000000000,1.389274000000000
"POLYGON ((103.752592 1.39058,103.754092 1.39058,103.754842 1.389281,103.754092 1.387982,103.752592 1.387982,103.751842 1.389281,103.752592 1.39058))",1720066,103.753342000000000,1.389274000000000
"POLYGON ((103.757092 1.39058,103.758592 1.39058,103.759342 1.389281,103.758592 1.387982,103.757092 1.387982,103.756342 1.389281,103.757092 1.39058))",1720068,103.757842000000000,1.389274000000000
"POLYGON ((103.869592 1.278862,103.871092 1.278862,103.871842 1.277563,103.871092 1.276264,103.869592 1.276264,103.868842 1.277563,103.869592 1.278862))",860118,103.870341999999990,1.277560000000000
"POLYGON ((103.761592 1.39058,103.763092 1.39058,103.763842 1.389281,103.763092 1.387982,103.761592 1.387982,103.760842 1.389281,103.761592 1.39058))",1720070,103.762342000000000,1.389274000000000
"POLYGON ((103.766092 1.39058,103.767592 1.39058,103.768342 1.389281,103.767592 1.387982,103.766092 1.387982,103.765342 1.389281,103.766092 1.39058))",1720072,103.766842000000000,1.389274000000000
"POLYGON ((103.770592 1.39058,103.772092 1.39058,103.772842 1.389281,103.772092 1.387982,103.770592 1.387982,103.769842 1.389281,103.770592 1.39058))",1720074,103.771342000000000,1.389274000000000
"POLYGON ((103.979842 1.378888,103.981342 1.378888,103.982092 1.377589,103.981342 1.37629,103.979842 1.37629,103.979092 1.377589,103.979842 1.378888))",1630167,103.980592000000000,1.377583000000000
"POLYGON ((103.775092 1.39058,103.776592 1.39058,103.777342 1.389281,103.776592 1.387982,103.775092 1.387982,103.774342 1.389281,103.775092 1.39058))",1720076,103.775842000000000,1.389274000000000
"POLYGON ((103.779592 1.39058,103.781092 1.39058,103.781842 1.389281,103.781092 1.387982,103.779592 1.387982,103.778842 1.389281,103.779592 1.39058))",1720078,103.780342000000000,1.389274000000000
"POLYGON ((103.784092 1.39058,103.785592 1.39058,103.786342 1.389281,103.785592 1.387982,103.784092 1.387982,103.783342 1.389281,103.784092 1.39058))",1720080,103.784842000000000,1.389274000000000
"POLYGON ((103.788592 1.39058,103.790092 1.39058,103.790842 1.389281,103.790092 1.387982,103.788592 1.387982,103.787842 1.389281,103.788592 1.39058))",1720082,103.789342000000000,1.389274000000000
"POLYGON ((103.793092 1.39058,103.794592 1.39058,103.795342 1.389281,103.794592 1.387982,103.793092 1.387982,103.792342 1.389281,103.793092 1.39058))",1720084,103.793842000000000,1.389274000000000
"POLYGON ((103.797592 1.39058,103.799092 1.39058,103.799842 1.389281,103.799092 1.387982,103.797592 1.387982,103.796842 1.389281,103.797592 1.39058))",1720086,103.798342000000010,1.389274000000000
"POLYGON ((103.984342 1.378888,103.985842 1.378888,103.986592 1.377589,103.985842 1.37629,103.984342 1.37629,103.983592 1.377589,103.984342 1.378888))",1630169,103.985091999999990,1.377583000000000
"POLYGON ((103.802092 1.39058,103.803592 1.39058,103.804342 1.389281,103.803592 1.387982,103.802092 1.387982,103.801342 1.389281,103.802092 1.39058))",1720088,103.802842000000000,1.389274000000000
"POLYGON ((103.806592 1.39058,103.808092 1.39058,103.808842 1.389281,103.808092 1.387982,103.806592 1.387982,103.805842 1.389281,103.806592 1.39058))",1720090,103.807342000000010,1.389274000000000
"POLYGON ((103.811092 1.39058,103.812592 1.39058,103.813342 1.389281,103.812592 1.387982,103.811092 1.387982,103.810342 1.389281,103.811092 1.39058))",1720092,103.811842000000000,1.389274000000000
"POLYGON ((103.815592 1.39058,103.817092 1.39058,103.817842 1.389281,103.817092 1.387982,103.815592 1.387982,103.814842 1.389281,103.815592 1.39058))",1720094,103.816342000000010,1.389274000000000
"POLYGON ((103.820092 1.39058,103.821592 1.39058,103.822342 1.389281,103.821592 1.387982,103.820092 1.387982,103.819342 1.389281,103.820092 1.39058))",1720096,103.820842000000000,1.389274000000000
"POLYGON ((103.824592 1.39058,103.826092 1.39058,103.826842 1.389281,103.826092 1.387982,103.824592 1.387982,103.823842 1.389281,103.824592 1.39058))",1720098,103.825342000000010,1.389274000000000
"POLYGON ((103.988842 1.378888,103.990342 1.378888,103.991092 1.377589,103.990342 1.37629,103.988842 1.37629,103.988092 1.377589,103.988842 1.378888))",1630171,103.989592000000000,1.377583000000000
"POLYGON ((103.829092 1.39058,103.830592 1.39058,103.831342 1.389281,103.830592 1.387982,103.829092 1.387982,103.828342 1.389281,103.829092 1.39058))",1720100,103.829842000000000,1.389274000000000
"POLYGON ((103.833592 1.39058,103.835092 1.39058,103.835842 1.389281,103.835092 1.387982,103.833592 1.387982,103.832842 1.389281,103.833592 1.39058))",1720102,103.834342000000010,1.389274000000000
"POLYGON ((103.838092 1.39058,103.839592 1.39058,103.840342 1.389281,103.839592 1.387982,103.838092 1.387982,103.837342 1.389281,103.838092 1.39058))",1720104,103.838842000000000,1.389274000000000
"POLYGON ((103.842592 1.39058,103.844092 1.39058,103.844842 1.389281,103.844092 1.387982,103.842592 1.387982,103.841842 1.389281,103.842592 1.39058))",1720106,103.843342000000010,1.389274000000000
"POLYGON ((103.831342 1.469821,103.832842 1.469821,103.833592 1.468522,103.832842 1.467223,103.831342 1.467223,103.830592 1.468522,103.831342 1.469821))",2330101,103.832092000000000,1.468513000000010
"POLYGON ((103.847092 1.39058,103.848592 1.39058,103.849342 1.389281,103.848592 1.387982,103.847092 1.387982,103.846342 1.389281,103.847092 1.39058))",1720108,103.847842000000000,1.389274000000000
"POLYGON ((103.851592 1.39058,103.853092 1.39058,103.853842 1.389281,103.853092 1.387982,103.851592 1.387982,103.850842 1.389281,103.851592 1.39058))",1720110,103.852341999999990,1.389274000000000
"POLYGON ((103.993342 1.378888,103.994842 1.378888,103.995592 1.377589,103.994842 1.37629,103.993342 1.37629,103.992592 1.377589,103.993342 1.378888))",1630173,103.994091999999990,1.377583000000000
"POLYGON ((103.856092 1.39058,103.857592 1.39058,103.858342 1.389281,103.857592 1.387982,103.856092 1.387982,103.855342 1.389281,103.856092 1.39058))",1720112,103.856842000000000,1.389274000000000
"POLYGON ((103.860592 1.39058,103.862092 1.39058,103.862842 1.389281,103.862092 1.387982,103.860592 1.387982,103.859842 1.389281,103.860592 1.39058))",1720114,103.861341999999990,1.389274000000000
"POLYGON ((103.865092 1.39058,103.866592 1.39058,103.867342 1.389281,103.866592 1.387982,103.865092 1.387982,103.864342 1.389281,103.865092 1.39058))",1720116,103.865842000000000,1.389274000000000
"POLYGON ((103.869592 1.39058,103.871092 1.39058,103.871842 1.389281,103.871092 1.387982,103.869592 1.387982,103.868842 1.389281,103.869592 1.39058))",1720118,103.870341999999990,1.389274000000000
"POLYGON ((103.874092 1.39058,103.875592 1.39058,103.876342 1.389281,103.875592 1.387982,103.874092 1.387982,103.873342 1.389281,103.874092 1.39058))",1720120,103.874842000000000,1.389274000000000
"POLYGON ((103.878592 1.39058,103.880092 1.39058,103.880842 1.389281,103.880092 1.387982,103.878592 1.387982,103.877842 1.389281,103.878592 1.39058))",1720122,103.879341999999990,1.389274000000000
"POLYGON ((103.997842 1.378888,103.999342 1.378888,104.000092 1.377589,103.999342 1.37629,103.997842 1.37629,103.997092 1.377589,103.997842 1.378888))",1630175,103.998592000000000,1.377583000000000
"POLYGON ((103.883092 1.39058,103.884592 1.39058,103.885342 1.389281,103.884592 1.387982,103.883092 1.387982,103.882342 1.389281,103.883092 1.39058))",1720124,103.883842000000000,1.389274000000000
"POLYGON ((103.887592 1.39058,103.889092 1.39058,103.889842 1.389281,103.889092 1.387982,103.887592 1.387982,103.886842 1.389281,103.887592 1.39058))",1720126,103.888341999999990,1.389274000000000
"POLYGON ((103.892092 1.39058,103.893592 1.39058,103.894342 1.389281,103.893592 1.387982,103.892092 1.387982,103.891342 1.389281,103.892092 1.39058))",1720128,103.892842000000000,1.389274000000000
"POLYGON ((103.896592 1.39058,103.898092 1.39058,103.898842 1.389281,103.898092 1.387982,103.896592 1.387982,103.895842 1.389281,103.896592 1.39058))",1720130,103.897341999999990,1.389274000000000
"POLYGON ((103.901092 1.39058,103.902592 1.39058,103.903342 1.389281,103.902592 1.387982,103.901092 1.387982,103.900342 1.389281,103.901092 1.39058))",1720132,103.901842000000000,1.389274000000000
"POLYGON ((103.905592 1.39058,103.907092 1.39058,103.907842 1.389281,103.907092 1.387982,103.905592 1.387982,103.904842 1.389281,103.905592 1.39058))",1720134,103.906342000000000,1.389274000000000
"POLYGON ((104.002342 1.378888,104.003842 1.378888,104.004592 1.377589,104.003842 1.37629,104.002342 1.37629,104.001592 1.377589,104.002342 1.378888))",1630177,104.003092000000000,1.377583000000000
"POLYGON ((103.910092 1.39058,103.911592 1.39058,103.912342 1.389281,103.911592 1.387982,103.910092 1.387982,103.909342 1.389281,103.910092 1.39058))",1720136,103.910842000000000,1.389274000000000
"POLYGON ((103.914592 1.39058,103.916092 1.39058,103.916842 1.389281,103.916092 1.387982,103.914592 1.387982,103.913842 1.389281,103.914592 1.39058))",1720138,103.915342000000000,1.389274000000000
"POLYGON ((103.919092 1.39058,103.920592 1.39058,103.921342 1.389281,103.920592 1.387982,103.919092 1.387982,103.918342 1.389281,103.919092 1.39058))",1720140,103.919842000000000,1.389274000000000
"POLYGON ((103.923592 1.39058,103.925092 1.39058,103.925842 1.389281,103.925092 1.387982,103.923592 1.387982,103.922842 1.389281,103.923592 1.39058))",1720142,103.924342000000000,1.389274000000000
"POLYGON ((103.928092 1.39058,103.929592 1.39058,103.930342 1.389281,103.929592 1.387982,103.928092 1.387982,103.927342 1.389281,103.928092 1.39058))",1720144,103.928842000000000,1.389274000000000
"POLYGON ((103.932592 1.39058,103.934092 1.39058,103.934842 1.389281,103.934092 1.387982,103.932592 1.387982,103.931842 1.389281,103.932592 1.39058))",1720146,103.933342000000000,1.389274000000000
"POLYGON ((104.006842 1.378888,104.008342 1.378888,104.009092 1.377589,104.008342 1.37629,104.006842 1.37629,104.006092 1.377589,104.006842 1.378888))",1630179,104.007592000000000,1.377583000000000
"POLYGON ((103.721092 1.190528,103.722592 1.190528,103.723342 1.189229,103.722592 1.18793,103.721092 1.18793,103.720342 1.189229,103.721092 1.190528))",180052,103.721842000000000,1.189227999999990
"POLYGON ((103.943842 1.412663,103.945342 1.412663,103.946092 1.411364,103.945342 1.410065,103.943842 1.410065,103.943092 1.411364,103.943842 1.412663))",1890151,103.944592000000000,1.411357000000000
"POLYGON ((103.725592 1.190528,103.727092 1.190528,103.727842 1.189229,103.727092 1.18793,103.725592 1.18793,103.724842 1.189229,103.725592 1.190528))",180054,103.726342000000000,1.189227999999990
"POLYGON ((103.730092 1.190528,103.731592 1.190528,103.732342 1.189229,103.731592 1.18793,103.730092 1.18793,103.729342 1.189229,103.730092 1.190528))",180056,103.730842000000000,1.189227999999990
"POLYGON ((103.734592 1.190528,103.736092 1.190528,103.736842 1.189229,103.736092 1.18793,103.734592 1.18793,103.733842 1.189229,103.734592 1.190528))",180058,103.735342000000000,1.189227999999990
"POLYGON ((103.739092 1.190528,103.740592 1.190528,103.741342 1.189229,103.740592 1.18793,103.739092 1.18793,103.738342 1.189229,103.739092 1.190528))",180060,103.739842000000000,1.189227999999990
"POLYGON ((103.743592 1.190528,103.745092 1.190528,103.745842 1.189229,103.745092 1.18793,103.743592 1.18793,103.742842 1.189229,103.743592 1.190528))",180062,103.744342000000000,1.189227999999990
"POLYGON ((104.011342 1.378888,104.012842 1.378888,104.013592 1.377589,104.012842 1.37629,104.011342 1.37629,104.010592 1.377589,104.011342 1.378888))",1630181,104.012092000000000,1.377583000000000
"POLYGON ((103.748092 1.190528,103.749592 1.190528,103.750342 1.189229,103.749592 1.18793,103.748092 1.18793,103.747342 1.189229,103.748092 1.190528))",180064,103.748842000000000,1.189227999999990
"POLYGON ((103.752592 1.190528,103.754092 1.190528,103.754842 1.189229,103.754092 1.18793,103.752592 1.18793,103.751842 1.189229,103.752592 1.190528))",180066,103.753342000000000,1.189227999999990
"POLYGON ((103.757092 1.190528,103.758592 1.190528,103.759342 1.189229,103.758592 1.18793,103.757092 1.18793,103.756342 1.189229,103.757092 1.190528))",180068,103.757842000000000,1.189227999999990
"POLYGON ((103.761592 1.190528,103.763092 1.190528,103.763842 1.189229,103.763092 1.18793,103.761592 1.18793,103.760842 1.189229,103.761592 1.190528))",180070,103.762342000000000,1.189227999999990
"POLYGON ((103.835842 1.469821,103.837342 1.469821,103.838092 1.468522,103.837342 1.467223,103.835842 1.467223,103.835092 1.468522,103.835842 1.469821))",2330103,103.836592000000000,1.468513000000010
"POLYGON ((103.766092 1.190528,103.767592 1.190528,103.768342 1.189229,103.767592 1.18793,103.766092 1.18793,103.765342 1.189229,103.766092 1.190528))",180072,103.766842000000000,1.189227999999990
"POLYGON ((103.770592 1.190528,103.772092 1.190528,103.772842 1.189229,103.772092 1.18793,103.770592 1.18793,103.769842 1.189229,103.770592 1.190528))",180074,103.771342000000000,1.189227999999990
"POLYGON ((104.015842 1.378888,104.017342 1.378888,104.018092 1.377589,104.017342 1.37629,104.015842 1.37629,104.015092 1.377589,104.015842 1.378888))",1630183,104.016592000000000,1.377583000000000
"POLYGON ((103.775092 1.190528,103.776592 1.190528,103.777342 1.189229,103.776592 1.18793,103.775092 1.18793,103.774342 1.189229,103.775092 1.190528))",180076,103.775842000000000,1.189227999999990
"POLYGON ((103.961842 1.272367,103.963342 1.272367,103.964092 1.271068,103.963342 1.269769,103.961842 1.269769,103.961092 1.271068,103.961842 1.272367))",810159,103.962592000000000,1.271065000000000
"POLYGON ((103.779592 1.190528,103.781092 1.190528,103.781842 1.189229,103.781092 1.18793,103.779592 1.18793,103.778842 1.189229,103.779592 1.190528))",180078,103.780342000000000,1.189227999999990
"POLYGON ((103.784092 1.190528,103.785592 1.190528,103.786342 1.189229,103.785592 1.18793,103.784092 1.18793,103.783342 1.189229,103.784092 1.190528))",180080,103.784842000000000,1.189227999999990
"POLYGON ((103.788592 1.190528,103.790092 1.190528,103.790842 1.189229,103.790092 1.18793,103.788592 1.18793,103.787842 1.189229,103.788592 1.190528))",180082,103.789342000000000,1.189227999999990
"POLYGON ((103.793092 1.190528,103.794592 1.190528,103.795342 1.189229,103.794592 1.18793,103.793092 1.18793,103.792342 1.189229,103.793092 1.190528))",180084,103.793842000000000,1.189227999999990
"POLYGON ((103.797592 1.190528,103.799092 1.190528,103.799842 1.189229,103.799092 1.18793,103.797592 1.18793,103.796842 1.189229,103.797592 1.190528))",180086,103.798342000000010,1.189227999999990
"POLYGON ((103.970842 1.420457,103.972342 1.420457,103.973092 1.419158,103.972342 1.417859,103.970842 1.417859,103.970092 1.419158,103.970842 1.420457))",1950163,103.971592000000000,1.419151000000000
"POLYGON ((103.802092 1.190528,103.803592 1.190528,103.804342 1.189229,103.803592 1.18793,103.802092 1.18793,103.801342 1.189229,103.802092 1.190528))",180088,103.802842000000000,1.189227999999990
"POLYGON ((103.806592 1.190528,103.808092 1.190528,103.808842 1.189229,103.808092 1.18793,103.806592 1.18793,103.805842 1.189229,103.806592 1.190528))",180090,103.807342000000010,1.189227999999990
"POLYGON ((103.811092 1.190528,103.812592 1.190528,103.813342 1.189229,103.812592 1.18793,103.811092 1.18793,103.810342 1.189229,103.811092 1.190528))",180092,103.811842000000000,1.189227999999990
"POLYGON ((103.815592 1.190528,103.817092 1.190528,103.817842 1.189229,103.817092 1.18793,103.815592 1.18793,103.814842 1.189229,103.815592 1.190528))",180094,103.816342000000010,1.189227999999990
"POLYGON ((103.820092 1.190528,103.821592 1.190528,103.822342 1.189229,103.821592 1.18793,103.820092 1.18793,103.819342 1.189229,103.820092 1.190528))",180096,103.820842000000000,1.189227999999990
"POLYGON ((103.824592 1.190528,103.826092 1.190528,103.826842 1.189229,103.826092 1.18793,103.824592 1.18793,103.823842 1.189229,103.824592 1.190528))",180098,103.825342000000010,1.189227999999990
"POLYGON ((104.024842 1.378888,104.026342 1.378888,104.027092 1.377589,104.026342 1.37629,104.024842 1.37629,104.024092 1.377589,104.024842 1.378888))",1630187,104.025592000000000,1.377583000000000
"POLYGON ((103.829092 1.190528,103.830592 1.190528,103.831342 1.189229,103.830592 1.18793,103.829092 1.18793,103.828342 1.189229,103.829092 1.190528))",180100,103.829842000000000,1.189227999999990
"POLYGON ((103.833592 1.190528,103.835092 1.190528,103.835842 1.189229,103.835092 1.18793,103.833592 1.18793,103.832842 1.189229,103.833592 1.190528))",180102,103.834342000000010,1.189227999999990
"POLYGON ((103.838092 1.190528,103.839592 1.190528,103.840342 1.189229,103.839592 1.18793,103.838092 1.18793,103.837342 1.189229,103.838092 1.190528))",180104,103.838842000000000,1.189227999999990
"POLYGON ((103.829092 1.465924,103.830592 1.465924,103.831342 1.464625,103.830592 1.463326,103.829092 1.463326,103.828342 1.464625,103.829092 1.465924))",2300100,103.829842000000000,1.464616000000010
"POLYGON ((103.842592 1.190528,103.844092 1.190528,103.844842 1.189229,103.844092 1.18793,103.842592 1.18793,103.841842 1.189229,103.842592 1.190528))",180106,103.843342000000010,1.189227999999990
"POLYGON ((103.847092 1.190528,103.848592 1.190528,103.849342 1.189229,103.848592 1.18793,103.847092 1.18793,103.846342 1.189229,103.847092 1.190528))",180108,103.847842000000000,1.189227999999990
"POLYGON ((103.851592 1.190528,103.853092 1.190528,103.853842 1.189229,103.853092 1.18793,103.851592 1.18793,103.850842 1.189229,103.851592 1.190528))",180110,103.852341999999990,1.189227999999990
"POLYGON ((104.029342 1.378888,104.030842 1.378888,104.031592 1.377589,104.030842 1.37629,104.029342 1.37629,104.028592 1.377589,104.029342 1.378888))",1630189,104.030092000000000,1.377583000000000
"POLYGON ((104.072092 1.39058,104.073592 1.39058,104.074342 1.389281,104.073592 1.387982,104.072092 1.387982,104.071342 1.389281,104.072092 1.39058))",1720208,104.072841999999990,1.389274000000000
"POLYGON ((104.076592 1.39058,104.078092 1.39058,104.078842 1.389281,104.078092 1.387982,104.076592 1.387982,104.075842 1.389281,104.076592 1.39058))",1720210,104.077342000000000,1.389274000000000
"POLYGON ((104.033842 1.378888,104.035342 1.378888,104.036092 1.377589,104.035342 1.37629,104.033842 1.37629,104.033092 1.377589,104.033842 1.378888))",1630191,104.034592000000000,1.377583000000000
"POLYGON ((104.038342 1.378888,104.039842 1.378888,104.040592 1.377589,104.039842 1.37629,104.038342 1.37629,104.037592 1.377589,104.038342 1.378888))",1630193,104.039092000000000,1.377583000000000
"POLYGON ((104.045092 1.369795,104.046592 1.369795,104.047342 1.368496,104.046592 1.367197,104.045092 1.367197,104.044342 1.368496,104.045092 1.369795))",1560196,104.045841999999990,1.368490000000000
"POLYGON ((104.042842 1.378888,104.044342 1.378888,104.045092 1.377589,104.044342 1.37629,104.042842 1.37629,104.042092 1.377589,104.042842 1.378888))",1630195,104.043592000000000,1.377583000000000
"POLYGON ((104.047342 1.378888,104.048842 1.378888,104.049592 1.377589,104.048842 1.37629,104.047342 1.37629,104.046592 1.377589,104.047342 1.378888))",1630197,104.048092000000000,1.377583000000000
"POLYGON ((103.820092 1.463326,103.821592 1.463326,103.822342 1.462027,103.821592 1.460728,103.820092 1.460728,103.819342 1.462027,103.820092 1.463326))",2280096,103.820842000000000,1.462018000000010
"POLYGON ((103.790842 1.467223,103.792342 1.467223,103.793092 1.465924,103.792342 1.464625,103.790842 1.464625,103.790092 1.465924,103.790842 1.467223))",2310083,103.791591999999990,1.465915000000010
"POLYGON ((103.795342 1.467223,103.796842 1.467223,103.797592 1.465924,103.796842 1.464625,103.795342 1.464625,103.794592 1.465924,103.795342 1.467223))",2310085,103.796092000000000,1.465915000000010
"POLYGON ((103.799842 1.467223,103.801342 1.467223,103.802092 1.465924,103.801342 1.464625,103.799842 1.464625,103.799092 1.465924,103.799842 1.467223))",2310087,103.800591999999990,1.465915000000010
"POLYGON ((103.804342 1.467223,103.805842 1.467223,103.806592 1.465924,103.805842 1.464625,103.804342 1.464625,103.803592 1.465924,103.804342 1.467223))",2310089,103.805092000000000,1.465915000000010
"POLYGON ((103.808842 1.467223,103.810342 1.467223,103.811092 1.465924,103.810342 1.464625,103.808842 1.464625,103.808092 1.465924,103.808842 1.467223))",2310091,103.809591999999990,1.465915000000010
"POLYGON ((103.813342 1.467223,103.814842 1.467223,103.815592 1.465924,103.814842 1.464625,103.813342 1.464625,103.812592 1.465924,103.813342 1.467223))",2310093,103.814092000000000,1.465915000000010
"POLYGON ((103.817842 1.467223,103.819342 1.467223,103.820092 1.465924,103.819342 1.464625,103.817842 1.464625,103.817092 1.465924,103.817842 1.467223))",2310095,103.818592000000000,1.465915000000010
"POLYGON ((103.606342 1.267171,103.607842 1.267171,103.608592 1.265872,103.607842 1.264573,103.606342 1.264573,103.605592 1.265872,103.606342 1.267171))",770001,103.607091999999990,1.265869000000000
"POLYGON ((103.610842 1.267171,103.612342 1.267171,103.613092 1.265872,103.612342 1.264573,103.610842 1.264573,103.610092 1.265872,103.610842 1.267171))",770003,103.611592000000000,1.265869000000000
"POLYGON ((103.615342 1.267171,103.616842 1.267171,103.617592 1.265872,103.616842 1.264573,103.615342 1.264573,103.614592 1.265872,103.615342 1.267171))",770005,103.616091999999990,1.265869000000000
"POLYGON ((103.619842 1.267171,103.621342 1.267171,103.622092 1.265872,103.621342 1.264573,103.619842 1.264573,103.619092 1.265872,103.619842 1.267171))",770007,103.620592000000000,1.265869000000000
"POLYGON ((103.624342 1.267171,103.625842 1.267171,103.626592 1.265872,103.625842 1.264573,103.624342 1.264573,103.623592 1.265872,103.624342 1.267171))",770009,103.625092000000000,1.265869000000000
"POLYGON ((103.628842 1.267171,103.630342 1.267171,103.631092 1.265872,103.630342 1.264573,103.628842 1.264573,103.628092 1.265872,103.628842 1.267171))",770011,103.629592000000000,1.265869000000000
"POLYGON ((103.633342 1.267171,103.634842 1.267171,103.635592 1.265872,103.634842 1.264573,103.633342 1.264573,103.632592 1.265872,103.633342 1.267171))",770013,103.634092000000000,1.265869000000000
"POLYGON ((103.637842 1.267171,103.639342 1.267171,103.640092 1.265872,103.639342 1.264573,103.637842 1.264573,103.637092 1.265872,103.637842 1.267171))",770015,103.638592000000000,1.265869000000000
"POLYGON ((103.642342 1.267171,103.643842 1.267171,103.644592 1.265872,103.643842 1.264573,103.642342 1.264573,103.641592 1.265872,103.642342 1.267171))",770017,103.643092000000000,1.265869000000000
"POLYGON ((103.646842 1.267171,103.648342 1.267171,103.649092 1.265872,103.648342 1.264573,103.646842 1.264573,103.646092 1.265872,103.646842 1.267171))",770019,103.647592000000000,1.265869000000000
"POLYGON ((103.651342 1.267171,103.652842 1.267171,103.653592 1.265872,103.652842 1.264573,103.651342 1.264573,103.650592 1.265872,103.651342 1.267171))",770021,103.652092000000000,1.265869000000000
"POLYGON ((103.655842 1.267171,103.657342 1.267171,103.658092 1.265872,103.657342 1.264573,103.655842 1.264573,103.655092 1.265872,103.655842 1.267171))",770023,103.656592000000000,1.265869000000000
"POLYGON ((103.660342 1.267171,103.661842 1.267171,103.662592 1.265872,103.661842 1.264573,103.660342 1.264573,103.659592 1.265872,103.660342 1.267171))",770025,103.661092000000000,1.265869000000000
"POLYGON ((103.664842 1.267171,103.666342 1.267171,103.667092 1.265872,103.666342 1.264573,103.664842 1.264573,103.664092 1.265872,103.664842 1.267171))",770027,103.665592000000000,1.265869000000000
"POLYGON ((103.669342 1.267171,103.670842 1.267171,103.671592 1.265872,103.670842 1.264573,103.669342 1.264573,103.668592 1.265872,103.669342 1.267171))",770029,103.670092000000000,1.265869000000000
"POLYGON ((103.673842 1.267171,103.675342 1.267171,103.676092 1.265872,103.675342 1.264573,103.673842 1.264573,103.673092 1.265872,103.673842 1.267171))",770031,103.674592000000000,1.265869000000000
"POLYGON ((103.678342 1.267171,103.679842 1.267171,103.680592 1.265872,103.679842 1.264573,103.678342 1.264573,103.677592 1.265872,103.678342 1.267171))",770033,103.679092000000000,1.265869000000000
"POLYGON ((103.682842 1.267171,103.684342 1.267171,103.685092 1.265872,103.684342 1.264573,103.682842 1.264573,103.682092 1.265872,103.682842 1.267171))",770035,103.683592000000000,1.265869000000000
"POLYGON ((103.687342 1.267171,103.688842 1.267171,103.689592 1.265872,103.688842 1.264573,103.687342 1.264573,103.686592 1.265872,103.687342 1.267171))",770037,103.688092000000000,1.265869000000000
"POLYGON ((103.691842 1.267171,103.693342 1.267171,103.694092 1.265872,103.693342 1.264573,103.691842 1.264573,103.691092 1.265872,103.691842 1.267171))",770039,103.692592000000000,1.265869000000000
"POLYGON ((103.696342 1.267171,103.697842 1.267171,103.698592 1.265872,103.697842 1.264573,103.696342 1.264573,103.695592 1.265872,103.696342 1.267171))",770041,103.697092000000000,1.265869000000000
"POLYGON ((103.700842 1.267171,103.702342 1.267171,103.703092 1.265872,103.702342 1.264573,103.700842 1.264573,103.700092 1.265872,103.700842 1.267171))",770043,103.701592000000010,1.265869000000000
